{'Fam': {'RefFam_memory': '697,609', 'RefFam_rows': '4,127', 'RefFam_authors': '3,198', 'RefFam_tweets': '4,127', 'RefFam_datemin': '2014-09-01 12:29:42', 'RefFam_datemax': '2020-02-08 13:46:00'}, 'RT': {'RefRT_memory': '233,174', 'RefRT_rows': '4,639', 'RefRT_tweets': '1,273', 'RefRT_users': '3,738', 'RefRT_authors': '1,069', 'RefRT_datemin': '2020-02-08 13:25:41', 'RefRT_datemax': '2020-02-08 13:46:33'}, 'Inf': {'RefInf_memory': '1,055,449', 'RefInf_rows': '6,851', 'RefInf_authors': '6,851'}}
{'Fam': {'RefFam_memory': '665,936', 'RefFam_rows': '3,931', 'RefFam_authors': '3,041', 'RefFam_tweets': '3,931', 'RefFam_datemin': '2014-09-01 12:29:42', 'RefFam_datemax': '2020-02-08 13:50:30'}, 'RT': {'RefRT_memory': '231,774', 'RefRT_rows': '4,611', 'RefRT_tweets': '1,257', 'RefRT_users': '3,707', 'RefRT_authors': '1,053', 'RefRT_datemin': '2020-02-08 13:30:41', 'RefRT_datemax': '2020-02-08 13:51:25'}, 'Inf': {'RefInf_memory': '1,062,466', 'RefInf_rows': '6,899', 'RefInf_authors': '6,899'}}
{'Fam': {'RefFam_memory': '792,615', 'RefFam_rows': '4,697', 'RefFam_authors': '3,575', 'RefFam_tweets': '4,697', 'RefFam_datemin': '2014-09-01 12:29:42', 'RefFam_datemax': '2020-02-08 14:25:47'}, 'RT': {'RefRT_memory': '541,993', 'RefRT_rows': '10,815', 'RefRT_tweets': '2,283', 'RefRT_users': '8,205', 'RefRT_authors': '1,831', 'RefRT_datemin': '2020-02-08 13:35:41', 'RefRT_datemax': '2020-02-08 14:26:41'}, 'Inf': {'RefInf_memory': '1,117,775', 'RefInf_rows': '7,282', 'RefInf_authors': '7,282'}}
{'Fam': {'RefFam_memory': '785,603', 'RefFam_rows': '4,649', 'RefFam_authors': '3,530', 'RefFam_tweets': '4,649', 'RefFam_datemin': '2014-09-01 12:29:42', 'RefFam_datemax': '2020-02-08 14:27:41'}, 'RT': {'RefRT_memory': '188,865', 'RefRT_rows': '3,753', 'RefRT_tweets': '1,149', 'RefRT_users': '3,062', 'RefRT_authors': '932', 'RefRT_datemin': '2020-02-08 14:10:42', 'RefRT_datemax': '2020-02-08 14:28:41'}, 'Inf': {'RefInf_memory': '1,120,685', 'RefInf_rows': '7,301', 'RefInf_authors': '7,301'}}
{'Fam': {'RefFam_memory': '810,413', 'RefFam_rows': '4,804', 'RefFam_authors': '3,642', 'RefFam_tweets': '4,804', 'RefFam_datemin': '2014-09-01 12:29:42', 'RefFam_datemax': '2020-02-08 14:35:38'}, 'RT': {'RefRT_memory': '267,876', 'RefRT_rows': '5,333', 'RefRT_tweets': '1,433', 'RefRT_users': '4,224', 'RefRT_authors': '1,156', 'RefRT_datemin': '2020-02-08 14:10:42', 'RefRT_datemax': '2020-02-08 14:36:03'}, 'Inf': {'RefInf_memory': '1,131,498', 'RefInf_rows': '7,373', 'RefInf_authors': '7,373'}}
{'Fam': {'RefFam_memory': '888,758', 'RefFam_rows': '5,284', 'RefFam_authors': '3,970', 'RefFam_tweets': '5,284', 'RefFam_datemin': '2014-09-01 12:29:42', 'RefFam_datemax': '2020-02-08 15:35:16'}, 'RT': {'RefRT_memory': '713,251', 'RefRT_rows': '14,240', 'RefRT_tweets': '2,772', 'RefRT_users': '10,396', 'RefRT_authors': '2,180', 'RefRT_datemin': '2020-02-08 14:20:41', 'RefRT_datemax': '2020-02-08 15:35:59'}, 'Inf': {'RefInf_memory': '1,212,387', 'RefInf_rows': '7,928', 'RefInf_authors': '7,928'}}
{'Fam': {'RefFam_memory': '1,063,285', 'RefFam_rows': '6,353', 'RefFam_authors': '4,699', 'RefFam_tweets': '6,353', 'RefFam_datemin': '2014-09-01 12:29:42', 'RefFam_datemax': '2020-02-08 16:35:14'}, 'RT': {'RefRT_memory': '1,219,228', 'RefRT_rows': '24,359', 'RefRT_tweets': '4,047', 'RefRT_users': '16,819', 'RefRT_authors': '3,095', 'RefRT_datemin': '2020-02-08 14:20:41', 'RefRT_datemax': '2020-02-08 16:36:02'}, 'Inf': {'RefInf_memory': '1,287,475', 'RefInf_rows': '8,438', 'RefInf_authors': '8,438'}}
{'Fam': {'RefFam_memory': '1,236,192', 'RefFam_rows': '7,415', 'RefFam_authors': '5,399', 'RefFam_tweets': '7,415', 'RefFam_datemin': '2014-07-18 22:47:21', 'RefFam_datemax': '2020-02-08 17:34:55'}, 'RT': {'RefRT_memory': '1,816,559', 'RefRT_rows': '36,305', 'RefRT_tweets': '5,251', 'RefRT_users': '24,010', 'RefRT_authors': '3,957', 'RefRT_datemin': '2020-02-08 14:20:41', 'RefRT_datemax': '2020-02-08 17:36:00'}, 'Inf': {'RefInf_memory': '1,373,197', 'RefInf_rows': '9,012', 'RefInf_authors': '9,012'}}
{'Fam': {'RefFam_memory': '1,407,742', 'RefFam_rows': '8,470', 'RefFam_authors': '6,086', 'RefFam_tweets': '8,470', 'RefFam_datemin': '2014-07-18 22:47:21', 'RefFam_datemax': '2020-02-08 18:35:33'}, 'RT': {'RefRT_memory': '2,484,592', 'RefRT_rows': '49,665', 'RefRT_tweets': '6,417', 'RefRT_users': '31,581', 'RefRT_authors': '4,753', 'RefRT_datemin': '2020-02-08 14:20:41', 'RefRT_datemax': '2020-02-08 18:36:02'}, 'Inf': {'RefInf_memory': '1,454,095', 'RefInf_rows': '9,563', 'RefInf_authors': '9,563'}}
{'Fam': {'RefFam_memory': '1,572,671', 'RefFam_rows': '9,493', 'RefFam_authors': '6,721', 'RefFam_tweets': '9,493', 'RefFam_datemin': '2014-07-18 22:47:21', 'RefFam_datemax': '2020-02-08 19:34:50'}, 'RT': {'RefRT_memory': '3,163,977', 'RefRT_rows': '63,252', 'RefRT_tweets': '7,529', 'RefRT_users': '38,887', 'RefRT_authors': '5,469', 'RefRT_datemin': '2020-02-08 14:20:41', 'RefRT_datemax': '2020-02-08 19:36:02'}, 'Inf': {'RefInf_memory': '1,529,198', 'RefInf_rows': '10,081', 'RefInf_authors': '10,081'}}
